iso3,method,simple_method,kp,area_name,area_level,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,observation_idx
MWI,PLACE/mapping,PLACE/mapping,FSW,Mchinji,NA,NA,2017,NA,600,NA,NA,0.005,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6223
MWI,PLACE/mapping,PLACE/mapping,FSW,Mulanje,NA,NA,2017,NA,1500,NA,NA,0.0125,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6224
MWI,PLACE/mapping,PLACE/mapping,FSW,Mwanza,NA,NA,2017,NA,800,NA,NA,0.035,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6225
MWI,PLACE/mapping,PLACE/mapping,FSW,Mzimba,NA,NA,2017,NA,1700,NA,NA,0.009,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6226
MWI,PLACE/mapping,PLACE/mapping,FSW,Mzuzu,NA,NA,2017,NA,1400,NA,NA,0.025,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6227
MWI,PLACE/mapping,PLACE/mapping,FSW,Neno,NA,NA,2017,NA,300,NA,NA,0.008,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6228
MWI,PLACE/mapping,PLACE/mapping,FSW,Nkhata Bay,NA,NA,2017,NA,700,NA,NA,0.013,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6230
MWI,PLACE/mapping,PLACE/mapping,FSW,Nkhotakota,NA,NA,2017,NA,1300,NA,NA,0.017,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6231
MWI,PLACE/mapping,PLACE/mapping,FSW,Ntcheu,NA,NA,2017,NA,1100,NA,NA,0.01,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6232
MWI,PLACE/mapping,PLACE/mapping,FSW,Rumphi,NA,NA,2017,NA,400,NA,NA,0.009,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6233
MWI,PLACE/mapping,PLACE/mapping,FSW,Salima,NA,NA,2017,NA,2000,NA,NA,0.023,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6234
MWI,PLACE/mapping,PLACE/mapping,FSW,Thyolo,NA,NA,2017,NA,1600,NA,NA,0.0125,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6235
MWI,PLACE/mapping,PLACE/mapping,FSW,Zomba,NA,NA,2017,NA,1800,NA,NA,0.013,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6236
MWI,PLACE/mapping,PLACE/mapping,MSM,Balaka,5,NA,2017,NA,54,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6237
MWI,PLACE/mapping,PLACE/mapping,MSM,Blantyre,5,NA,2017,NA,3141,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6238
MWI,Object multiplier,Object multiplier,FSW,Blantyre City,NA,NA,2019,NA,1309,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6239
MWI,Object multiplier,Object multiplier,MSM,Blantyre City,NA,NA,2019,NA,2322,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6240
MWI,Object multiplier,Object multiplier,FSW,Karonga,NA,NA,2019,NA,1186,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6241
MWI,Object multiplier,Object multiplier,MSM,Karonga,NA,NA,2019,NA,266,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6242
MWI,Object multiplier,Object multiplier,MSM,Lilongwe,NA,NA,2019,NA,5514,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6243
MWI,Object multiplier,Object multiplier,FSW,Lilongwe City,NA,NA,2019,NA,2417,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6244
MWI,Object multiplier,Object multiplier,FSW,Mangochi,NA,NA,2019,NA,1903,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6245
MWI,Object multiplier,Object multiplier,MSM,Mangochi,NA,NA,2019,NA,1286,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6248
MWI,Object multiplier,Object multiplier,FSW,Mchinji,NA,NA,2019,NA,770,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6249
MWI,Object multiplier,Object multiplier,FSW,Mwanza,NA,NA,2019,NA,615,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6250
MWI,Object multiplier,Object multiplier,FSW,Nkhata Bay,NA,NA,2019,NA,733,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6251
MWI,Object multiplier,Object multiplier,MSM,Nkhata Bay,NA,NA,2019,NA,618,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6252
MWI,Object multiplier,Object multiplier,FSW,Zomba,NA,NA,2019,NA,1225,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6253
MWI,Object multiplier,Object multiplier,MSM,Zomba,NA,NA,2019,NA,1617,NA,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,151,6254
MWI,Object multiplier,Object multiplier,TGW,Blantyre City,NA,NA,2021,NA,256,NA,NA,NA,NA,NA,"HIV risk, access to health services and population size estimate of transgender community in Malawi",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,152,6269
MWI,Object multiplier,Object multiplier,TGW,Chikwawa,5,NA,2021,NA,188,NA,NA,NA,NA,NA,"HIV risk, access to health services and population size estimate of transgender community in Malawi",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,152,6270
MWI,Object multiplier,Object multiplier,TGW,Lilongwe City,NA,NA,2021,NA,198,NA,NA,NA,NA,NA,"HIV risk, access to health services and population size estimate of transgender community in Malawi",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,152,6271
MWI,Object multiplier,Object multiplier,TGW,Mzuzu City,NA,NA,2021,NA,177,NA,NA,NA,NA,NA,"HIV risk, access to health services and population size estimate of transgender community in Malawi",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,152,6272
MWI,Object multiplier,Object multiplier,TGW,Nkhatabay,5,NA,2021,NA,131,NA,NA,NA,NA,NA,"HIV risk, access to health services and population size estimate of transgender community in Malawi",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,152,6273
NAM,Object multiplier,Object multiplier,FSW,Katima Mulilo,NA,NA,2013,3500,5299,8575,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6274
NAM,Object multiplier,Object multiplier,FSW,Oshikango,NA,NA,2013,1249,1494,1822,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6275
NAM,Object multiplier,Object multiplier,FSW,Swakopmund/Walvis Bay,NA,NA,2013,1597,2352,4556,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6276
NAM,Object multiplier,Object multiplier,FSW,Windhoek,NA,NA,2013,3373,5240,11706,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6279
MWI,PLACE/mapping,PLACE/mapping,MSM,Chikhwawa,5,NA,2017,NA,689,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6287
MWI,PLACE/mapping,PLACE/mapping,MSM,Dedza,5,NA,2017,NA,208,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6290
MWI,PLACE/mapping,PLACE/mapping,MSM,Dowa,5,NA,2017,NA,72,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6291
MWI,PLACE/mapping,PLACE/mapping,MSM,Karonga,5,NA,2017,NA,129,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6292
NAM,Object multiplier,Object multiplier,MSM,Keetmanshoop,NA,NA,2013,1292,1714,2359,NA,NA,NA,NA,BBS 2014,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,156,6293
NAM,Object multiplier,Object multiplier,MSM,Oshakati,NA,NA,2013,2379,3538,5632,NA,NA,NA,NA,BBS 2014,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,156,6294
NAM,Object multiplier,Object multiplier,MSM,Swakopmond/Walvis Bay,NA,NA,2013,2013,2982,5808,NA,NA,NA,NA,BBS 2014,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,156,6295
NAM,Object multiplier,Object multiplier,MSM,Windhoek,NA,NA,2013,1699,2229,3240,NA,NA,NA,NA,BBS 2014,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,156,6296
MWI,PLACE/mapping,PLACE/mapping,MSM,Kasungu,5,NA,2017,NA,82,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6297
NAM,SS-PSE,SS-PSE,FSW,Katima Mulilo,NA,NA,2019,318,674,2426,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,157,6303
NAM,SS-PSE,SS-PSE,FSW,Walvis Bay/Swakopmund,NA,NA,2019,576,1057,3369,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,157,6304
NAM,SS-PSE,SS-PSE,MSM,Walvis Bay/Swakopmund,NA,NA,2019,410,670,1610,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,157,6305
NAM,SS-PSE,SS-PSE,FSW,Windhoek,NA,NA,2019,1651,2196,2382,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,157,6306
NAM,SS-PSE,SS-PSE,MSM,Windhoek,NA,NA,2019,380,2210,10410,NA,NA,NA,NA,BBS 2019,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,157,6307
NGA,2S-CRC,2S-CRC,MSM,Akwa Ibom,2,NA,2015,3321,3588,3855,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_dad4e5636f1e0e3f25e94c8e209219f3,CDC,a6b2b2bf6ccad64f9b725764ed13956e,Yes,yes,NA,NA,161,6343
NGA,2S-CRC,2S-CRC,MSM,Benue,2,NA,2015,1439,1485,1531,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_0ae13ffb056811be473a37c7dc4a2946,CDC,68480f1901edf2c6215399abf5618bd4,Yes,yes,NA,NA,161,6344
NGA,2S-CRC,2S-CRC,MSM,Cross River,2,NA,2015,NA,3509,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_d27c5c1b0869947eb3bfe27a0521cb88,CDC,878d5dae383720fdda50ee669d0e1158,Yes,yes,NA,NA,161,6345
NGA,2S-CRC,2S-CRC,MSM,FCT,2,NA,2015,4106,4159,4212,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_30073e1e940d366384e2bedc77f00141,CDC,f45fe31771ff04789832b4fa99474247,Yes,yes,NA,NA,161,6346
NGA,2S-CRC,2S-CRC,MSM,Kaduna,2,NA,2015,4398,4509,4620,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,GAM_bd9c86591348dd4f4b1dd9b2554fff35,GAM,0effa260dce990e2e14296b28aac0688,Yes,yes,NA,NA,161,6347
NGA,2S-CRC,2S-CRC,MSM,Lagos,2,NA,2015,4677,4828,4979,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_f365b6cbe5c5f960c175807a0b2c19da,CDC,32c43e6128f63f9dfce2a9265fb760f2,Yes,yes,NA,NA,161,6348
NGA,2S-CRC,2S-CRC,MSM,Nasarawa,2,NA,2015,2637,2737,2836,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_efa7fd63222c5bd9116d0c5dbb58f6ba,CDC,0923debf6cea2556f414ec6a20e63ff6,Yes,yes,NA,NA,161,6349
NGA,2S-CRC,2S-CRC,MSM,Rivers,2,NA,2015,NA,1245,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_ceb8415f820b3127a3a480a2a5913cc6,CDC,05c53fd7c0b93a57694c77b86ef0f548,Yes,yes,NA,NA,161,6350
NGA,3S-CRC,3S-CRC,FSW,Akwa Ibom,2,NA,2019,44100,64300,84900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6353
NGA,3S-CRC,3S-CRC,MSM,Akwa Ibom,2,NA,2019,12000,34600,72400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6354
NGA,3S-CRC,3S-CRC,PWID,Akwa Ibom,2,NA,2019,15100,22500,30900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6355
NGA,3S-CRC,3S-CRC,FSW,Benue,2,NA,2019,27500,46700,113900,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6356
NGA,3S-CRC,3S-CRC,MSM,Benue,2,NA,2019,8000,10800,13100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6357
NGA,3S-CRC,3S-CRC,PWID,Benue,2,NA,2019,22900,27600,35600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6360
NGA,3S-CRC,3S-CRC,FSW,Cross River,2,NA,2019,11900,15300,20000,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6361
NGA,3S-CRC,3S-CRC,MSM,Cross River,2,NA,2019,2700,3200,3600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6362
NGA,3S-CRC,3S-CRC,PWID,Cross River,2,NA,2019,11500,20100,25500,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6363
NGA,3S-CRC,3S-CRC,FSW,FCT,2,NA,2019,23100,45700,56700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6366
NGA,3S-CRC,3S-CRC,MSM,FCT,2,NA,2019,6500,8200,10700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6367
NGA,3S-CRC,3S-CRC,PWID,FCT,2,NA,2019,2800,3400,4100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6368
NGA,3S-CRC,3S-CRC,FSW,Lagos,2,NA,2019,30900,48200,76100,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6369
NGA,3S-CRC,3S-CRC,MSM,Lagos,2,NA,2019,4800,81400,127400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6370
NGA,3S-CRC,3S-CRC,PWID,Lagos,2,NA,2019,7100,9400,13400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6371
NGA,3S-CRC,3S-CRC,FSW,Nasarawa,2,NA,2019,26000,55600,73700,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6372
NGA,3S-CRC,3S-CRC,MSM,Nasarawa,2,NA,2019,3700,5000,6400,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6373
NGA,3S-CRC,3S-CRC,PWID,Nasarawa,2,NA,2019,5800,6900,7600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6374
NGA,3S-CRC,3S-CRC,FSW,Rivers,2,NA,2019,14100,14500,15200,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6375
NGA,3S-CRC,3S-CRC,MSM,Rivers,2,NA,2019,8400,41400,61800,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6376
NGA,3S-CRC,3S-CRC,PWID,Rivers,2,NA,2019,7600,30400,44600,NA,NA,NA,NA,Mapping and Size Estimation of Key Populations Nigeria,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,163,6377
MWI,PLACE/mapping,PLACE/mapping,MSM,Lilongwe,5,NA,2017,NA,2916,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6380
MWI,PLACE/mapping,PLACE/mapping,MSM,Machinga,5,NA,2017,NA,0,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6381
MWI,PLACE/mapping,PLACE/mapping,MSM,Mangochi,5,NA,2017,NA,238,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6382
MWI,PLACE/mapping,PLACE/mapping,MSM,Mchinji,5,NA,2017,NA,29,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6383
MWI,PLACE/mapping,PLACE/mapping,MSM,Mwanza,5,NA,2017,NA,35,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6384
MWI,PLACE/mapping,PLACE/mapping,MSM,Mzimba,5,NA,2017,NA,57,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6385
MWI,PLACE/mapping,PLACE/mapping,MSM,Mzuzu,5,NA,2017,NA,372,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6386
MWI,PLACE/mapping,PLACE/mapping,MSM,Neno,5,NA,2017,NA,20,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6387
MWI,PLACE/mapping,PLACE/mapping,MSM,Nkhotakota,5,NA,2017,NA,225,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6388
MWI,PLACE/mapping,PLACE/mapping,MSM,Ntcheu,5,NA,2017,NA,252,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6389
MWI,PLACE/mapping,PLACE/mapping,MSM,Rumphi,5,NA,2017,NA,21,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6390
MWI,PLACE/mapping,PLACE/mapping,MSM,Salima,5,NA,2017,NA,806,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6391
MWI,PLACE/mapping,PLACE/mapping,MSM,Zomba,5,NA,2017,NA,270,NA,NA,NA,NA,NA,2017 PLACE,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,150,6392
NAM,PLACE/mapping,PLACE/mapping,FSW,Katima Mulilo,NA,NA,2014,NA,284,NA,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6393
NAM,PLACE/mapping,PLACE/mapping,FSW,Oshikango,NA,NA,2014,NA,158,NA,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6394
NAM,PLACE/mapping,PLACE/mapping,FSW,Swakopmond/Walvis Bay,NA,NA,2014,NA,322,NA,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6395
NAM,PLACE/mapping,PLACE/mapping,FSW,Windhoek,NA,NA,2014,NA,528,NA,NA,NA,NA,NA,IBBS 2015,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,155,6396
NGA,PLACE/mapping,PLACE/mapping,PWID,Akwa Ibom,2,NA,2015,NA,741,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_9ee2f4240d4ebab56945f400195f4e4d,CDC,2ea1572dec9a215504a772e2cb195aee,Yes,yes,NA,NA,161,6397
NGA,PLACE/mapping,PLACE/mapping,FSW,Akwa Ibom,2,NA,2015,NA,2875,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_8a3acc5f0d66c4fb800d7368dc4105b8,CDC,152b3be2a9a3f119b7045ed7d94ab1a1,Yes,yes,NA,NA,161,6398
NGA,PLACE/mapping,PLACE/mapping,PWID,Benue,2,NA,2015,NA,1812,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,GAM_3c880473ab02dcb4cab797570b259b7d,GAM,7ee4af525a7325242ceaed9faad8c6c4,Yes,yes,NA,NA,161,6399
NGA,PLACE/mapping,PLACE/mapping,PWID,Benue,2,NA,2015,NA,2130,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_0102238ec9210a0027e2c5b9e5a3eff1,CDC,a8b8fac5108fbeb8d4dce02f560ae539,Yes,yes,NA,NA,161,6400
NGA,PLACE/mapping,PLACE/mapping,FSW,Benue,2,NA,2015,NA,5644,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_ac25cf0bba830e9133b89651e6695c6c,CDC,08ff929fd6b67fac3c332a030c458886,Yes,yes,NA,NA,161,6401
NGA,PLACE/mapping,PLACE/mapping,FSW,Rivers,2,NA,2015,NA,5729,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_a5459453e01062defa2e896e0eacdc75,CDC,8f61191ec221cbb6c17eb95fc1944ae1,Yes,yes,NA,NA,161,6402
NGA,PLACE/mapping,PLACE/mapping,PWID,Cross River,2,NA,2015,NA,5478,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_67852a65c654d6b69213c7e811c5c871,CDC,55c954d453aaf38d9c6a2fcd2c249b16,Yes,yes,NA,NA,161,6403
NGA,PLACE/mapping,PLACE/mapping,FSW,Nasarawa,2,NA,2015,NA,8867,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_c85abc30d43d8879a950fce30c9d160d,CDC,770781ff948e476906659e074b415b4a,Yes,yes,NA,NA,161,6404
NGA,PLACE/mapping,PLACE/mapping,PWID,FCT,2,NA,2015,NA,1583,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_8f89d72baadd8998ebc62c50b73f3f2f,CDC,c87ff2d1e89a8478dd957b45cf3422d3,Yes,yes,NA,NA,161,6405
NGA,PLACE/mapping,PLACE/mapping,FSW,Cross River,2,NA,2015,NA,9745,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_5eff271f9453be3eea70f99f59c28f59,CDC,30cf7ac3f0b37bdda3bd0b2e4bee04cc,Yes,yes,NA,NA,161,6406
NGA,PLACE/mapping,PLACE/mapping,PWID,Kaduna,2,NA,2015,NA,23290,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,GAM_57fcc24e0c530b8b443ed897bd9ed0f6,GAM,e30bed8019756c7f4b459eb25f02b034,Yes,yes,NA,NA,161,6407
NGA,PLACE/mapping,PLACE/mapping,PWID,Lagos,2,NA,2015,NA,5225,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_63037c62caa065cbd7348dfe0793de54,CDC,d4ad686b0a1e63a8451e83bfde80f3fa,Yes,yes,NA,NA,161,6408
NGA,PLACE/mapping,PLACE/mapping,FSW,FCT,2,NA,2015,NA,12299,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,CDC_bc87173b417f1e707ff605a7076e2c6b,CDC,c38ff9e7e5bebfd19a691803c10698f8,Yes,yes,NA,NA,161,6409
NGA,PLACE/mapping,PLACE/mapping,PWID,Nassarawa,2,NA,2015,NA,2506,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,GAM_5a49a08fdf3f721fa3a82392baa3d95a,GAM,87afd3539d01e61c8bc86dec72eed2a1,Yes,yes,NA,NA,161,6410
NGA,PLACE/mapping,PLACE/mapping,PWID,Rivers,2,NA,2015,NA,3780,NA,NA,NA,NA,NA,"Mapping and Characterisation of Key Populations, 2015",NA,GAM_1578d929ab1823b75f70721657624824,GAM,f8b729b0fbe600f7170831ff77cd1052,Yes,yes,NA,NA,161,6412
NGA,NSUM,NSUM,FSW,Abia,2,NA,2018,17700,25400,33100,0.02,0.028,0.037,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6431
NGA,NSUM,NSUM,MSM,Abia,2,NA,2018,11600,22500,38600,0.014,0.027,0.046,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6432
NGA,NSUM,NSUM,FSW,Adamawa,2,NA,2018,10900,23700,36400,0.011,0.025,0.038,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6433
NGA,NSUM,NSUM,MSM,Adamawa,2,NA,2018,9500,22700,38600,0.01,0.025,0.042,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6434
NGA,NSUM,NSUM,FSW,Akwa Ibom,2,NA,2018,31400,48100,64900,0.024,0.036,0.049,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6435
NGA,NSUM,NSUM,MSM,Akwa Ibom,2,NA,2018,13400,32200,60100,0.01,0.024,0.044,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6436
NGA,NSUM,NSUM,FSW,Anambra,2,NA,2018,34300,47100,59900,0.024,0.033,0.041,NA,NAIIS NSUM Report v1.0 04OCT21,NA,NA,Surveillance review,NA,Yes,yes,NA,NA,166,6437
