Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Turkey,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Turkmenistan,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Uganda,300 000 ,270 000 , 340 000,,310 000 ,280 000 , 340 000,,320 000 ,290 000 , 350 000,,320 000 ,290 000 , 350 000,,320 000 ,290 000 , 350 000,,320 000 ,280 000 , 340 000,,320 000 ,280 000 , 340 000,,310 000 ,280 000 , 340 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,290 000 , 340 000,,320 000 ,290 000 , 340 000,,330 000 ,300 000 , 350 000,,330 000 ,310 000 , 360 000,,340 000 ,320 000 , 370 000,,350 000 ,320 000 , 380 000,,360 000 ,330 000 , 380 000,,370 000 ,340 000 , 390 000,,370 000 ,340 000 , 400 000,,380 000 ,340 000 , 400 000,,380 000 ,340 000 , 410 000,,390 000 ,340 000 , 410 000,,390 000 ,340 000 , 410 000,,390 000 ,330 000 , 420 000,,390 000 ,330 000 , 420 000,,380 000 ,320 000 , 410 000,
Ukraine,<1000 ,<500 , 1600,,1800 ,<1000 , 3200,,3600 ,1500 , 6400,,6900 ,3300 , 12 000,,13 000 ,6700 , 22 000,,22 000 ,13 000 , 35 000,,34 000 ,22 000 , 50 000,,47 000 ,33 000 , 66 000,,61 000 ,46 000 , 81 000,,75 000 ,58 000 , 95 000,,88 000 ,71 000 , 110 000,,99 000 ,81 000 , 120 000,,110 000 ,89 000 , 130 000,,110 000 ,94 000 , 130 000,,110 000 ,96 000 , 140 000,,120 000 ,97 000 , 140 000,,120 000 ,96 000 , 140 000,,110 000 ,94 000 , 140 000,,110 000 ,92 000 , 140 000,,110 000 ,89 000 , 140 000,,110 000 ,87 000 , 130 000,,110 000 ,85 000 , 130 000,,100 000 ,83 000 , 130 000,,100 000 ,82 000 , 130 000,,100 000 ,82 000 , 130 000,,100 000 ,83 000 , 130 000,,100 000 ,83 000 , 130 000,,100 000 ,84 000 , 130 000,,110 000 ,84 000 , 130 000,,110 000 ,84 000 , 130 000,,110 000 ,85 000 , 140 000,
United Arab Emirates,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,
United Kingdom,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
United Republic of Tanzania,170 000 ,150 000 , 190 000,,200 000 ,180 000 , 230 000,,230 000 ,210 000 , 260 000,,260 000 ,240 000 , 290 000,,290 000 ,270 000 , 320 000,,310 000 ,290 000 , 340 000,,330 000 ,310 000 , 360 000,,350 000 ,320 000 , 370 000,,360 000 ,330 000 , 380 000,,370 000 ,330 000 , 390 000,,370 000 ,330 000 , 400 000,,380 000 ,340 000 , 400 000,,380 000 ,340 000 , 410 000,,380 000 ,340 000 , 410 000,,380 000 ,340 000 , 410 000,,380 000 ,340 000 , 410 000,,380 000 ,340 000 , 410 000,,390 000 ,340 000 , 410 000,,390 000 ,350 000 , 420 000,,400 000 ,360 000 , 430 000,,410 000 ,360 000 , 440 000,,420 000 ,370 000 , 440 000,,430 000 ,370 000 , 450 000,,430 000 ,380 000 , 460 000,,440 000 ,380 000 , 470 000,,450 000 ,390 000 , 470 000,,450 000 ,390 000 , 480 000,,450 000 ,390 000 , 480 000,,460 000 ,390 000 , 490 000,,460 000 ,380 000 , 490 000,,450 000 ,380 000 , 490 000,
United States,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",500 000 ,380 000 , 620 000,"Children estimates were not available at the time of publication.",500 000 ,380 000 , 620 000,"Children estimates were not available at the time of publication.",500 000 ,380 000 , 630 000,"Children estimates were not available at the time of publication.",500 000 ,380 000 , 630 000,"Children estimates were not available at the time of publication.",500 000 ,370 000 , 630 000,"Children estimates were not available at the time of publication.",500 000 ,370 000 , 630 000,"Children estimates were not available at the time of publication.",500 000 ,370 000 , 630 000,"Children estimates were not available at the time of publication.",510 000 ,370 000 , 630 000,"Children estimates were not available at the time of publication.",510 000 ,370 000 , 640 000,"Children estimates were not available at the time of publication.",510 000 ,370 000 , 640 000,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Uruguay,<500 ,<200 , 1300,,<500 ,<500 , 1700,,<1000 ,<500 , 1900,,<1000 ,<500 , 1700,,<1000 ,<500 , 1600,,1100 ,<500 , 1700,,1300 ,<500 , 1900,,1500 ,<1000 , 2100,,1600 ,<1000 , 2200,,1800 ,<1000 , 2300,,2000 ,1100 , 2500,,2100 ,1300 , 2700,,2300 ,1500 , 2900,,2400 ,1800 , 3000,,2500 ,1900 , 3000,,2600 ,2000 , 3100,,2700 ,2100 , 3200,,2700 ,2200 , 3200,,2800 ,2300 , 3300,,2900 ,2400 , 3400,,3000 ,2500 , 3600,,3100 ,2600 , 3800,,3200 ,2700 , 3900,,3300 ,2800 , 4000,,3400 ,2800 , 4200,,3500 ,2900 , 4300,,3600 ,3000 , 4500,,3700 ,3000 , 4600,,3800 ,3100 , 4700,,3900 ,3200 , 4900,,4000 ,3300 , 5100,
Uzbekistan,<500 ,<100 , 2300,,<500 ,<100 , 2400,,<500 ,<200 , 2700,,<1000 ,<500 , 3200,,<1000 ,<500 , 3300,,<1000 ,<500 , 3300,,<1000 ,<500 , 2900,,1000 ,<500 , 2700,,1100 ,<500 , 2500,,1000 ,<500 , 2500,,<1000 ,<500 , 2500,,<1000 ,<500 , 2500,,1100 ,<1000 , 2600,,1700 ,<1000 , 2800,,2500 ,1700 , 3600,,3800 ,2600 , 5400,,5300 ,3600 , 7200,,7100 ,5200 , 9200,,9100 ,7200 , 11 000,,11 000 ,9100 , 13 000,,13 000 ,11 000 , 15 000,,16 000 ,13 000 , 17 000,,18 000 ,15 000 , 19 000,,20 000 ,17 000 , 21 000,,21 000 ,18 000 , 23 000,,23 000 ,20 000 , 25 000,,25 000 ,21 000 , 28 000,,26 000 ,23 000 , 30 000,,27 000 ,24 000 , 32 000,,28 000 ,26 000 , 34 000,,29 000 ,26 000 , 36 000,
Venezuela (Bolivarian Republic of),6000 ,4900 , 6900,,6000 ,4800 , 6900,,6100 ,4900 , 6900,,6300 ,5200 , 7100,,6900 ,5800 , 7700,,7900 ,6900 , 8700,,9600 ,8600 , 10 000,,12 000 ,11 000 , 13 000,,16 000 ,14 000 , 17 000,,20 000 ,18 000 , 22 000,,25 000 ,23 000 , 26 000,,29 000 ,28 000 , 31 000,,34 000 ,32 000 , 36 000,,38 000 ,36 000 , 40 000,,42 000 ,39 000 , 44 000,,44 000 ,41 000 , 47 000,,46 000 ,43 000 , 50 000,,48 000 ,44 000 , 51 000,,50 000 ,46 000 , 53 000,,51 000 ,47 000 , 55 000,,53 000 ,48 000 , 57 000,,54 000 ,49 000 , 58 000,,55 000 ,50 000 , 59 000,,56 000 ,50 000 , 60 000,,55 000 ,49 000 , 60 000,,54 000 ,47 000 , 59 000,,52 000 ,45 000 , 57 000,,49 000 ,43 000 , 55 000,,47 000 ,41 000 , 52 000,,44 000 ,38 000 , 49 000,,43 000 ,36 000 , 48 000,
Viet Nam,1400 ,1100 , 1800,,3300 ,2600 , 4000,,7000 ,5500 , 8600,,14 000 ,11 000 , 17 000,,23 000 ,19 000 , 28 000,,35 000 ,28 000 , 42 000,,47 000 ,38 000 , 56 000,,58 000 ,47 000 , 70 000,,68 000 ,56 000 , 82 000,,78 000 ,65 000 , 94 000,,88 000 ,72 000 , 100 000,,96 000 ,80 000 , 110 000,,100 000 ,86 000 , 120 000,,110 000 ,92 000 , 130 000,,120 000 ,96 000 , 140 000,,120 000 ,99 000 , 140 000,,120 000 ,100 000 , 140 000,,120 000 ,100 000 , 140 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,110 000 , 150 000,,130 000 ,100 000 , 150 000,,120 000 ,100 000 , 140 000,,120 000 ,98 000 , 140 000,,120 000 ,94 000 , 130 000,
Yemen,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,1000 ,<1000 , 1000,,1100 ,1000 , 1100,,1200 ,1100 , 1200,,1200 ,1200 , 1300,,1300 ,1200 , 1400,,1400 ,1300 , 1500,,1500 ,1400 , 1600,,1700 ,1600 , 1800,,1800 ,1700 , 1900,,1900 ,1800 , 2000,,2100 ,2000 , 2200,,2300 ,2200 , 2400,,2500 ,2400 , 2700,,2700 ,2600 , 2900,,3000 ,2800 , 3200,,3200 ,3100 , 3400,,3500 ,3300 , 3700,,3800 ,3600 , 4000,,4100 ,3800 , 4300,,4400 ,4100 , 4600,,4700 ,4400 , 4900,,5000 ,4700 , 5300,,5400 ,5000 , 5600,
Zambia,140 000 ,120 000 , 160 000,,170 000 ,150 000 , 190 000,,190 000 ,170 000 , 220 000,,220 000 ,200 000 , 240 000,,240 000 ,220 000 , 260 000,,260 000 ,240 000 , 280 000,,270 000 ,250 000 , 290 000,,280 000 ,260 000 , 300 000,,290 000 ,270 000 , 310 000,,300 000 ,270 000 , 320 000,,300 000 ,280 000 , 320 000,,300 000 ,280 000 , 320 000,,310 000 ,280 000 , 320 000,,310 000 ,280 000 , 330 000,,310 000 ,280 000 , 330 000,,310 000 ,290 000 , 330 000,,310 000 ,290 000 , 330 000,,310 000 ,290 000 , 330 000,,320 000 ,290 000 , 330 000,,320 000 ,300 000 , 340 000,,330 000 ,300 000 , 350 000,,340 000 ,310 000 , 360 000,,350 000 ,320 000 , 370 000,,360 000 ,320 000 , 370 000,,370 000 ,330 000 , 380 000,,370 000 ,340 000 , 390 000,,380 000 ,340 000 , 400 000,,390 000 ,350 000 , 410 000,,390 000 ,350 000 , 420 000,,400 000 ,350 000 , 420 000,,400 000 ,350 000 , 430 000,
