kp,iso3,area_id,logit_gen_prev,logit_kp_prev,obs_iid,method,positive,negative,denominator,id.ref,id.iso3,id.area,idx,id.ref.nat,lower,median,upper,indicator,source,gen_prev,region
Transgender women,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,134,NA,-1.9795284064405418,0.202721572502875,-0.8046799519898146,prevalence,50th centile,0.136,Eastern and Southern Africa
Transgender women,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,135,NA,-1.97515845392932,0.20481981174039468,-0.7819023270916547,prevalence,50th centile,0.14100000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-1.7663245720802332,NA,NA,NA,NA,NA,1,NA,NA,NA,136,NA,-1.9663413826331595,0.20727480142667798,-0.7512177915205669,prevalence,50th centile,0.14600000000000005,Eastern and Southern Africa
Transgender women,NA,NA,-1.726779349496423,NA,NA,NA,NA,NA,1,NA,NA,NA,137,NA,-1.9563181254508535,0.20982413178545894,-0.7338082965407858,prevalence,50th centile,0.15100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.6882964873464201,NA,NA,NA,NA,NA,1,NA,NA,NA,138,NA,-1.9512389321143468,0.2122593676656166,-0.7146207982656824,prevalence,50th centile,0.156,Eastern and Southern Africa
Transgender women,NA,NA,-1.6508063414827432,NA,NA,NA,NA,NA,1,NA,NA,NA,139,NA,-1.945946556009002,0.21481827967873407,-0.6918580684832946,prevalence,50th centile,0.161,Eastern and Southern Africa
Transgender women,NA,NA,-1.6142456140022035,NA,NA,NA,NA,NA,1,NA,NA,NA,140,NA,-1.9383664283405735,0.2168842256777106,-0.670863530949317,prevalence,50th centile,0.166,Eastern and Southern Africa
Transgender women,NA,NA,-1.5785565986326349,NA,NA,NA,NA,NA,1,NA,NA,NA,141,NA,-1.9259527461814399,0.219001285352564,-0.6514286560055331,prevalence,50th centile,0.17100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-1.5436865348713198,NA,NA,NA,NA,NA,1,NA,NA,NA,142,NA,-1.914573756130199,0.22115054121226638,-0.6310931999826577,prevalence,50th centile,0.17600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,143,NA,-1.9068240939006909,0.22341246588547198,-0.6113165551705617,prevalence,50th centile,0.18100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,144,NA,-1.8921006995261274,0.22571944600172278,-0.6052088479780596,prevalence,50th centile,0.186,Eastern and Southern Africa
Transgender women,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,145,NA,-1.8918361242744495,0.22805983126952453,-0.5815435962141139,prevalence,50th centile,0.19099999999999998,Eastern and Southern Africa
Transgender women,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,146,NA,-1.8867187933203386,0.2297939008370706,-0.5661804908667287,prevalence,50th centile,0.196,Eastern and Southern Africa
Transgender women,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,147,NA,-1.878557942967516,0.2320583203308925,-0.5463594253184225,prevalence,50th centile,0.20100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,148,NA,-1.872052281036538,0.23397450854818114,-0.5345696882210589,prevalence,50th centile,0.20600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,149,NA,-1.8747085622818942,0.23602478200354177,-0.511621696917426,prevalence,50th centile,0.21100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,150,NA,-1.8703757645245158,0.23807807173548445,-0.4957928330023679,prevalence,50th centile,0.21599999999999997,Eastern and Southern Africa
Transgender women,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,151,NA,-1.8695586054120754,0.2403317823077816,-0.4823335841005061,prevalence,50th centile,0.221,Eastern and Southern Africa
Transgender women,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,152,NA,-1.8687545845271325,0.24260346908654268,-0.4689352712471086,prevalence,50th centile,0.22600000000000003,Eastern and Southern Africa
Transgender women,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,153,NA,-1.8678809781070362,0.2445381369029444,-0.45594130533664595,prevalence,50th centile,0.23099999999999998,Eastern and Southern Africa
Transgender women,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,154,NA,-1.8644865156514683,0.2463650096747119,-0.4401799188244217,prevalence,50th centile,0.23600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,155,NA,-1.8647577469711285,0.24849574013475872,-0.42888185011458607,prevalence,50th centile,0.24100000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,156,NA,-1.8655091545777356,0.25042458840543896,-0.4128233533013043,prevalence,50th centile,0.24600000000000002,Eastern and Southern Africa
Transgender women,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,157,NA,-1.86480916078698,0.2523495031848072,-0.3959784587844489,prevalence,50th centile,0.251,Eastern and Southern Africa
Transgender women,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,158,NA,-1.8603224463552894,0.254239733241905,-0.37760088560095856,prevalence,50th centile,0.256,Eastern and Southern Africa
Transgender women,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,159,NA,-1.8532379415817184,0.256497851783386,-0.35945727246190395,prevalence,50th centile,0.261,Eastern and Southern Africa
Transgender women,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,160,NA,-1.8462406914195912,0.2580288870350287,-0.3415018982265995,prevalence,50th centile,0.266,Eastern and Southern Africa
Transgender women,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,161,NA,-1.839263399787189,0.2598324327870734,-0.3236990380537707,prevalence,50th centile,0.271,Eastern and Southern Africa
Transgender women,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,162,NA,-1.8319019353276003,0.2619688110162815,-0.3061013719272385,prevalence,50th centile,0.276,Eastern and Southern Africa
Transgender women,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,163,NA,-1.8260081076268346,0.26368743711341575,-0.2887978774203932,prevalence,50th centile,0.281,Eastern and Southern Africa
Transgender women,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,164,NA,-1.8250661216062507,0.265707107193641,-0.2740481517259636,prevalence,50th centile,0.28600000000000003,Eastern and Southern Africa
Transgender women,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,165,NA,-1.8242173898328036,0.2670761637512273,-0.2612975261759467,prevalence,50th centile,0.29100000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,166,NA,-1.8194731965672137,0.2688989078252682,-0.24869359314340364,prevalence,50th centile,0.29600000000000004,Eastern and Southern Africa
Transgender women,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,167,NA,-1.813529826090157,0.27065051134297285,-0.2361539211253013,prevalence,50th centile,0.301,Eastern and Southern Africa
Transgender women,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,168,NA,-1.8133473275589742,0.272116222952779,-0.22422090240925738,prevalence,50th centile,0.306,Eastern and Southern Africa
Transgender women,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,169,NA,-1.8072592803899907,0.2735383648975558,-0.21200111792373538,prevalence,50th centile,0.31099999999999994,Eastern and Southern Africa
Transgender women,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,170,NA,-1.8010637308954427,0.2749311533467206,-0.19856469068390584,prevalence,50th centile,0.316,Eastern and Southern Africa
Transgender women,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,171,NA,-1.7949207042679431,0.27675916609255746,-0.1824882929113042,prevalence,50th centile,0.32099999999999995,Eastern and Southern Africa
Transgender women,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,172,NA,-1.7875127182354915,0.2788700307933218,-0.16759225880293438,prevalence,50th centile,0.326,Eastern and Southern Africa
Transgender women,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,173,NA,-1.7829118051455006,0.2806750460140813,-0.1569112122386555,prevalence,50th centile,0.331,Eastern and Southern Africa
Transgender women,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,174,NA,-1.7770914709141947,0.28216101350798456,-0.14635258914882235,prevalence,50th centile,0.336,Eastern and Southern Africa
Transgender women,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,175,NA,-1.7713137678628676,0.2837667799472744,-0.13587130295123281,prevalence,50th centile,0.34099999999999997,Eastern and Southern Africa
Transgender women,NA,NA,-0.6366685763994742,NA,NA,NA,NA,NA,1,NA,NA,NA,176,NA,-1.7655768042035798,0.2854802400561375,-0.12546392176809004,prevalence,50th centile,0.3460000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-0.6146464932382241,NA,NA,NA,NA,NA,1,NA,NA,NA,177,NA,-1.7598783122140267,0.2869381409400858,-0.11454914854340191,prevalence,50th centile,0.35100000000000003,Eastern and Southern Africa
Transgender women,NA,NA,-0.5927679952523229,NA,NA,NA,NA,NA,1,NA,NA,NA,178,NA,-1.7541434216461482,0.2889653890647596,-0.10144535175501945,prevalence,50th centile,0.3560000000000001,Eastern and Southern Africa
Transgender women,NA,NA,-0.5710264960446539,NA,NA,NA,NA,NA,1,NA,NA,NA,179,NA,-1.7526665720167665,0.2906252518924118,-0.08842360832109337,prevalence,50th centile,0.361,Eastern and Southern Africa
Transgender women,NA,NA,-0.5494156210358597,NA,NA,NA,NA,NA,1,NA,NA,NA,180,NA,-1.752192567317441,0.29229072250520827,-0.07548010028334506,prevalence,50th centile,0.366,Eastern and Southern Africa
Transgender women,NA,NA,-0.5279291940930053,NA,NA,NA,NA,NA,1,NA,NA,NA,181,NA,-1.7517212922145826,0.2934414052140974,-0.06122137945676717,prevalence,50th centile,0.371,Eastern and Southern Africa
Transgender women,NA,NA,-0.5065612249795332,NA,NA,NA,NA,NA,1,NA,NA,NA,182,NA,-1.7512526153206254,0.29476472102555995,-0.045553861464486714,prevalence,50th centile,0.37599999999999995,Eastern and Southern Africa
Transgender women,NA,NA,-0.4853058975578951,NA,NA,NA,NA,NA,1,NA,NA,NA,183,NA,-1.7507864090666228,0.29685204281329525,-0.029968935117866143,prevalence,50th centile,0.381,Eastern and Southern Africa
Transgender women,NA,NA,-0.4641575586823115,NA,NA,NA,NA,NA,1,NA,NA,NA,184,NA,-1.7503225494586305,0.29813710935066456,-0.014462455392043973,prevalence,50th centile,0.386,Eastern and Southern Africa
Transgender women,NA,NA,-0.44311070772453126,NA,NA,NA,NA,NA,1,NA,NA,NA,185,NA,-1.7466178353345805,0.2996413351206441,9.696109082561801e-4,prevalence,50th centile,0.391,Eastern and Southern Africa
Transgender women,NA,NA,-0.4221599866803344,NA,NA,NA,NA,NA,1,NA,NA,NA,186,NA,-1.7426177320619032,0.30173323122947127,0.01633119240287981,prevalence,50th centile,0.396,Eastern and Southern Africa
Female sex workers,NA,NA,-6.906754778648554,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,-3.0656229588450534,0.07058979371531934,-2.117892363027666,prevalence,75th centile,9.999999999999994e-4,Western and Central Africa
Female sex workers,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,-2.6626832840790775,0.08876021252071994,-2.002557259159078,prevalence,75th centile,0.006000000000000001,Western and Central Africa
Female sex workers,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,-2.5589765510540468,0.0960068218541636,-1.933469447965604,prevalence,75th centile,0.010999999999999998,Western and Central Africa
Female sex workers,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,-2.482852996486395,0.10075023058531778,-1.886236899840571,prevalence,75th centile,0.016000000000000007,Western and Central Africa
Female sex workers,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,-2.436356183964304,0.10451279417908207,-1.84247571780931,prevalence,75th centile,0.021000000000000005,Western and Central Africa
Female sex workers,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,-2.4060349323865586,0.10693025497880523,-1.8154226052050166,prevalence,75th centile,0.026000000000000006,Western and Central Africa
Female sex workers,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,-2.384535981900071,0.10920736866482113,-1.780385440088211,prevalence,75th centile,0.031000000000000007,Western and Central Africa
Female sex workers,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,-2.3634590391887254,0.11143765721899017,-1.755663253794165,prevalence,75th centile,0.036,Western and Central Africa
Female sex workers,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,-2.3548272986973817,0.11330516249807561,-1.7339413500639613,prevalence,75th centile,0.04100000000000001,Western and Central Africa
Female sex workers,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,-2.347742485302047,0.11511848172418417,-1.715580880044018,prevalence,75th centile,0.046000000000000006,Western and Central Africa
Female sex workers,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,11,NA,-2.3414374485162317,0.11663385330719024,-1.6920486361514842,prevalence,75th centile,0.05100000000000001,Western and Central Africa
Female sex workers,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,-2.336161160622992,0.1181030296123832,-1.6715150637710907,prevalence,75th centile,0.05599999999999999,Western and Central Africa
Female sex workers,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,-2.330663725354909,0.11924758173262595,-1.6581369834835349,prevalence,75th centile,0.061000000000000006,Western and Central Africa
Female sex workers,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,14,NA,-2.3262415484767383,0.12024841514776913,-1.6456832571363655,prevalence,75th centile,0.06600000000000002,Western and Central Africa
Female sex workers,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,15,NA,-2.44250584184891,0.11430598848587088,-1.580551684006432,prevalence,75th centile,0.006000000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,16,NA,-2.04980111294366,0.1551330335756473,-1.2796310450075947,prevalence,75th centile,0.010999999999999998,Eastern and Southern Africa
Female sex workers,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,17,NA,-1.8179753433342913,0.18586387233801996,-1.10659445918049,prevalence,75th centile,0.016000000000000007,Eastern and Southern Africa
Female sex workers,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,18,NA,-1.6562579850014063,0.21033820189161634,-0.969801601532943,prevalence,75th centile,0.021000000000000005,Eastern and Southern Africa
Female sex workers,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,19,NA,-1.5276208420357187,0.2319791379940844,-0.8571472160204825,prevalence,75th centile,0.026000000000000006,Eastern and Southern Africa
Female sex workers,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,-1.4222715080487585,0.2510654243592192,-0.761817117371902,prevalence,75th centile,0.031000000000000007,Eastern and Southern Africa
Female sex workers,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,21,NA,-1.3312748698713395,0.2681846609450707,-0.6801832377390895,prevalence,75th centile,0.036,Eastern and Southern Africa
Female sex workers,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,22,NA,-1.2580370237954925,0.2841093289915962,-0.6072051243807144,prevalence,75th centile,0.04100000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,23,NA,-1.1826085686658734,0.2982964970539032,-0.5438468521750499,prevalence,75th centile,0.046000000000000006,Eastern and Southern Africa
Female sex workers,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,24,NA,-1.129295183105829,0.31161312069600755,-0.4776026911235567,prevalence,75th centile,0.05100000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,25,NA,-1.0788147193680764,0.32457809308887403,-0.4180943567441625,prevalence,75th centile,0.05599999999999999,Eastern and Southern Africa
Female sex workers,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,26,NA,-1.0257253114488845,0.3357753842034717,-0.362115204698664,prevalence,75th centile,0.061000000000000006,Eastern and Southern Africa
Female sex workers,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,-0.9836550518858351,0.34660010466228003,-0.31032418609033174,prevalence,75th centile,0.06600000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-2.571428861772523,NA,NA,NA,NA,NA,1,NA,NA,NA,28,NA,-0.9410873305603307,0.35739334638467196,-0.2616866912990076,prevalence,75th centile,0.071,Eastern and Southern Africa
Female sex workers,NA,NA,-2.497978731355353,NA,NA,NA,NA,NA,1,NA,NA,NA,29,NA,-0.9056876159758992,0.3667488452825169,-0.222493517980703,prevalence,75th centile,0.076,Eastern and Southern Africa
Female sex workers,NA,NA,-2.428836967683248,NA,NA,NA,NA,NA,1,NA,NA,NA,30,NA,-0.8710514234030963,0.3758525858556301,-0.17954888415372702,prevalence,75th centile,0.081,Eastern and Southern Africa
Female sex workers,NA,NA,-2.3634832752006423,NA,NA,NA,NA,NA,1,NA,NA,NA,31,NA,-0.838977692000953,0.3844067784946188,-0.14171058670172598,prevalence,75th centile,0.08600000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-2.3014855876606286,NA,NA,NA,NA,NA,1,NA,NA,NA,32,NA,-0.804422845235884,0.3928808641644655,-0.10559610431771975,prevalence,75th centile,0.09100000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,33,NA,-0.7692359269401071,0.4010817869696589,-0.07411655079234347,prevalence,75th centile,0.09599999999999999,Eastern and Southern Africa
Female sex workers,NA,NA,-2.1861625176303607,NA,NA,NA,NA,NA,1,NA,NA,NA,34,NA,-0.7385236626241538,0.408747882835376,-0.04256189783404957,prevalence,75th centile,0.10100000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-2.132266681061447,NA,NA,NA,NA,NA,1,NA,NA,NA,35,NA,-0.711322242518662,0.416706694569283,-0.013646854426133044,prevalence,75th centile,0.10600000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-2.0805670342015703,NA,NA,NA,NA,NA,1,NA,NA,NA,36,NA,-0.687788208288383,0.42392131305620717,0.018447848402038617,prevalence,75th centile,0.11100000000000002,Eastern and Southern Africa
Female sex workers,NA,NA,-2.0308668715312788,NA,NA,NA,NA,NA,1,NA,NA,NA,37,NA,-0.6606313136333297,0.4308253129016853,0.048434261079283766,prevalence,75th centile,0.116,Eastern and Southern Africa
Female sex workers,NA,NA,-1.9829943520884359,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,-0.6340389068698614,0.4375466770613045,0.07993425131200217,prevalence,75th centile,0.12100000000000001,Eastern and Southern Africa
Female sex workers,NA,NA,-1.9367984687040574,NA,NA,NA,NA,NA,1,NA,NA,NA,39,NA,-0.6103695818436632,0.4436028938010655,0.11145330449272442,prevalence,75th centile,0.126,Eastern and Southern Africa
Female sex workers,NA,NA,-1.8921458020642405,NA,NA,NA,NA,NA,1,NA,NA,NA,40,NA,-0.5874909527850902,0.44959486097165796,0.141070871238612,prevalence,75th centile,0.131,Eastern and Southern Africa
Female sex workers,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,41,NA,-0.5653423198340838,0.4556806538656438,0.1686722263871214,prevalence,75th centile,0.136,Eastern and Southern Africa
Female sex workers,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,42,NA,-0.5438695358097352,0.4614546564936881,0.19404840937694207,prevalence,75th centile,0.14100000000000001,Eastern and Southern Africa
